Hillnumber,Arearef,Alt_Area,AreaLinkID
1629,Carnan,24.399999999999999,Ma,273,896,NL552828,NL 55300 82792,Sea,0,273,trig point: OS measurement,,,2007-03-10 00:00:00,,31,452S   ,55292,782804,56.808489999999999,-7.6505299999999998,0,
1630,Cairn Galtar [Carn Ghaltair],24.399999999999999,Ma,207,679,NL640915,NL 64035 91530,Sea,0,207,trig point: OS measurement,,,2001-10-28 00:00:00,,31,452S   ,64027,791542,56.893009999999997,-7.5196699999999996,0,
1631,Ben Cliad [Beinn Chliad],24.399999999999999,Ma,206,676,NF677043,NF 67799 04286,NF685033,47,159,tiny cairn on rock,,obvious summit,2001-10-28 00:00:00,,31,452N   ,67791,804298,57.009790000000002,-7.47492,0,
1632,Sotan,24.399999999999999,Ma,193,633,NL553799,,Sea,0,193,,,,2001-10-28 00:00:00,,31,452S   ,55300,779900,56.782629999999997,-7.64663,0,
1633,Heishival Mor [Theiseabhal Mor],24.399999999999999,Ma,190,623,NL626963,NL 62672 96347,Sea,0,190,trig point,0.3m higher than rocky area 45m N at NL 62676 96392; 0.6m higher than knoll 25m NW at NL 62654 96367,Abney level,2003-01-15 00:00:00,,31,452N 452S  ,62664,796359,56.935090000000002,-7.5483399999999996,0,
1634,The Hoe [An Tobha],24.399999999999999,Ma,171,561,NL593872,NL 59386 87247,Sea,0,171,trig point: OS measurement,,,2001-10-28 00:00:00,,31,452S   ,59378,787259,56.851329999999997,-7.58988,0,
1635,Muldoanich [Maol Domhnaich],24.399999999999999,Ma,153,502,NL688940,NL 68901 94008,Sea,0,153,trig point: OS measurement,,,2003-01-15 00:00:00,,31,452N 452S  ,68893,794020,56.918669999999999,-7.44339,0,
1636,Conachair,25,Ma,430,1411,NA100002,,Sea,0,430,,,,2001-10-28 00:00:00,,18,460W   ,10000,900200,57.820709999999998,-8.5730199999999996,0,
1637,Mullach an Eilein,25,Ma,384,1260,NA153053,,Sea,0,384,,,,2001-10-28 00:00:00,,18,460W   ,15300,905300,57.870809999999999,-8.4925999999999995,0,
1638,Cnoc Glas,25,Ma,376,1234,NA062016,,Sea,0,376,,,,2007-12-22 00:00:00,,18,460W   ,6200,901600,57.829880000000003,-8.6388700000000007,0,
1639,Stac an Armin,25,Ma,196,643,NA151064,,Sea,0,196,,,,2001-10-28 00:00:00,,18,460W   ,15100,906400,57.880459999999999,-8.4977199999999993,0,
1640,Bioda Mor,25,Ma,178,584,NF104973,,Sea,0,178,,,,2001-10-28 00:00:00,,18,460W   ,10400,897300,57.795180000000002,-8.5616099999999999,0,
1641,Stac Lee,25,Ma,172,564,NA142049,,Sea,0,172,,,,2001-10-28 00:00:00,,18,460W   ,14200,904900,57.866289999999999,-8.51037,0,
1642,Ben Cleuch,26,Ma,G,D,CoH,CoU,721,2365,NN902006,NN 90275 00631,NN917091,126,595,trig point,,obvious summit,2007-12-22 00:00:00,,58,366E   ,290273,700637,56.185679999999998,-3.7694700000000001,0,
1643,Andrew Gannel Hill,26,DT,GTG,670,2198,NN918006,NN 91858 00592,NN915004,621,49,no feature,,obvious summit,2007-12-22 00:00:00,,58,366E   ,291856,700598,56.185690000000001,-3.74397,0,
1644,Uamh Bheag,26,Ma,G,D,664,2178,NN691118,NN 69116 11848,NN660137,341,323,cairn,trig point is at NN 69615 11750,,2007-12-22 00:00:00,Unofficial twin at NN696119. See Database Notes,57,368W   ,269114,711855,56.281039999999997,-4.1156899999999998,0,
1645,King's Seat Hill,26,D,GTG,Hu,648,2126,NS933999,NS 93384 99988,NN928004,513,135,no feature,,obvious summit,2007-12-22 00:00:00,,58,366E   ,293382,699994,56.180610000000001,-3.71915,0,
1646,Tarmangie Hill,26,D,GTG,645,2116,NN942014,,NN937014,568,77,,,,2007-12-22 00:00:00,,58,366E   ,294200,701400,56.193469999999998,-3.7065700000000001,0,
1647,Whitewisp Hill,26,DT,GTG,643,2110,NN955013,,NN946014,611,32,,,,2007-12-22 00:00:00,,58,366E   ,295500,701300,56.192860000000003,-3.6855899999999999,0,
1648,The Law,26,DT,638,2093,NS910996,NS 91031 99633,NS910999,618,20,cairn,,,2007-12-22 00:00:00,,58,366E   ,291029,699640,56.17689,-3.7568899999999998,0,
1649,Beinn nan Eun,26,D,sMa,sG,GTG,Hu,631,2070,NN723131,,NN708118,489,142,,,,2007-12-22 00:00:00,,57,368W   ,272300,713100,56.293149999999997,-4.0649100000000002,0,
1650,Blairdenon Hill,26,D,GTG,631,2070,NN865018,,NN881014,537,94,,,,2007-12-22 00:00:00,,58,366E   ,286500,701800,56.19529,-3.8307600000000002,0,
1651,Beinn Odhar,26,DT,GTG,626,2054,NN714127,,NN720128,585,41,,,,2007-12-22 00:00:00,,57,368W   ,271400,712700,56.28931,-4.0792400000000004,0,
1652,Ben Ever,26,DT,GTG,622,2041,NN893001,,NN893004,584,38,,,,2007-12-22 00:00:00,,58,366E   ,289300,700100,56.180680000000002,-3.7849499999999998,0,
1653,Meall Clachach,26,DT,621,2037,NN688125,,NN691122,592,29,,,,2007-12-22 00:00:00,,57,368W   ,268800,712500,56.286810000000003,-4.1211200000000003,0,
1654,Greenforet Hill,26,xDT,616,2021,NN862019,,,607,9,,,,2007-12-22 00:00:00,,58,366E   ,286200,701900,56.196109999999997,-3.8356400000000002,0,
1655,Innerdownie,26,D,GTG,610,2001,NN966031,,NN958022,558,52,,,,2007-12-22 00:00:00,,58,366E   ,296600,703100,56.209269999999997,-3.66858,0,
1656,Earl's Seat,26,Ma,CoU,578,1896,NS569838,NS 56988 83795,NS523895,67,511,trig point,,obvious summit,2007-12-22 00:00:00,,57 64,348,256985,683801,56.025700000000001,-4.2963399999999998,0,
1657,Meikle Bin,26,Ma,570,1870,NS667821,NS 66720 82175,NS630818,333,237,trig point,,obvious summit,2007-12-22 00:00:00,,57 64,348,266717,682181,56.013959999999997,-4.1395099999999996,0,
1658,West Lomond,26,Ma,CoH,CoA,CoU,522,1713,NO197066,NO 19732 06633,NO156065,115,407,trig point,,obvious summit,2007-12-22 00:00:00,,58,370,319731,706640,56.245469999999997,-3.29684,0,
1659,Stronend,26,Ma,511,1677,NS629894,NS 62926 89473,NS676857,225,286,cairn next to trig point,two grassy knolls nearby are lower,Abney level,2007-12-22 00:00:00,,57,348,262923,689479,56.078409999999998,-4.2040499999999996,0,
1660,Innerdouny Hill,26,Ma,CoH,497,1631,NO032073,NO 03217 07313,NN945059,269,228,trig point,,,2007-12-22 00:00:00,,58,369,303216,707320,56.2485,-3.5634899999999998,0,
1661,Carleatheran,26,Ma,485,1591,NS687918,NS 68791 91866,NS655896,317,168,trig point,,obvious summit,2007-12-22 00:00:00,,57,348,268788,691872,56.10154,-4.1110600000000002,0,
1662,Steele's Knowe,26,Ma,485,1591,NN969079,NN 96947 07989,NO016079,308,177,trig point,,Abney level,2007-12-22 00:00:00,,58,366E   ,296945,707996,56.253250000000001,-3.6648900000000002,0,
1663,Bishop Hill,26,Ma,461,1512,NO185043,NO 18543 04371,NO196055,282,179,cairn,,,2007-12-22 00:00:00,,58,370,318542,704378,56.22495,-3.3153299999999999,0,
1664,Lendrick Hill,26,Ma,456,1496,NO019037,NO 01911 03703,NO012052,234,222,cairn,not trig point,,2007-12-22 00:00:00,,58,369,301910,703710,56.215809999999998,-3.5832099999999998,0,
1665,Craigowl Hill,26,Ma,455,1493,NO376399,NO 37694 39984,NO421518,62,393,trig point,,,2007-12-22 00:00:00,,54,380E   ,337694,739991,56.547750000000001,-3.0149900000000001,0,
1666,East Lomond,26,Ma,448,1470,NO244061,NO 24410 06187,NO227056,293,155,no feature: ground 5m S of viewpoint,ground is about 20cm higher than base of viewpoint,obvious summit,2007-12-22 00:00:00,,59,370,324409,706194,56.242229999999999,-3.2212499999999999,0,
1667,Dumyat,26,Ma,418,1371,NS835976,NS 83568 97667,NN819002,228,190,cairn,cairn 2m from trig point is highest point,,2007-12-22 00:00:00,,57,366E   ,283566,697673,56.157470000000004,-3.8761700000000001,0,
1668,Duncolm,26,Ma,CoU,401,1316,NS470774,NS 47086 77490,NS574792,93,308,trig point: OS measurement,,,2007-12-22 00:00:00,,64,347,247083,677496,55.96604,-4.4514899999999997,0,
1669,Dumglow,26,Ma,379,1243,NT075965,NT 07595 96501,NT070986,128,251,cairn & trig point,,obvious summit,2007-12-22 00:00:00,,58,367W   ,307594,696507,56.152259999999998,-3.48909,0,
1670,King's Seat,26,Ma,377,1237,NO230330,NO 23060 33001,NO312398,158,219,trig point,,,2007-12-22 00:00:00,,53,380W   ,323059,733008,56.482860000000002,-3.2508900000000001,0,
1671,Benarty Hill,26,Ma,356,1168,NT153978,NT 15382 97874,NT135971,128,228,trig point,,,2007-12-22 00:00:00,,58,367W   ,315381,697880,56.166040000000002,-3.36422,0,
1672,Largo Law,26,Ma,290,951,NO427049,NO 42706 04972,NO292046,93,197,trig point,,,2007-12-22 00:00:00,,59,370 371S  ,342706,704979,56.233879999999999,-2.9258199999999999,0,
1673,Norman's Law,26,Ma,285,935,NO305202,NO 30502 20215,NO271165,76,209,wind shelter by trig point,,,2007-12-22 00:00:00,,53 59,370 371N 380W ,330501,720222,56.369169999999997,-3.1266699999999998,0,
1674,Turin Hill,26,Ma,252,827,NO514535,NO 51460 53546,NO477526,73,179,cairn,,,2007-12-22 00:00:00,,54,389,351460,753554,56.671210000000002,-2.7936700000000001,0,
1675,Cairnie Hill,26,Ma,228,748,NO279154,NO 27935 15483,NO272152,78,150,,,,2007-12-22 00:00:00,,59,370,327934,715490,56.326279999999997,-3.1669200000000002,0,
1676,Moncreiffe Hill,26,Ma,223,732,NO135199,NO 13578 19972,NN930219,37,186,small cairn,,,2007-12-22 00:00:00,,58,369 380W  ,313577,719979,56.364190000000001,-3.40049,0,
1677,Mount Hill,26,Ma,221,725,NO330164,NO 33091 16477,NO328176,58,163,,,,2007-12-22 00:00:00,,59,370 371N  ,333091,716484,56.335970000000003,-3.0838199999999998,0,
1678,Tinto,27.100000000000001,Ma,G,D,711,2333,NS953343,NS 95323 34367,NS840203,269,442,cairn,,,2008-06-30 00:00:00,,72,335,295321,634371,55.591679999999997,-3.6625299999999998,0,
1679,Hill of Stake,27.100000000000001,Ma,CoH,CoU,522,1713,NS273630,NS 27359 62998,NS320527,33,489,trig point,,,2001-10-28 00:00:00,,63,341N   ,227355,663004,55.829300000000003,-4.7579000000000002,0,
1680,Nutberry Hill,27.100000000000001,Ma,522,1713,NS743338,NS 74383 33829,NS762281,252,270,no feature: 30m SE of trig,ground is 50cm above flush bracket of  trig point (NS 74360 33855),Abney level,2001-10-28 00:00:00,,71,335,274380,633833,55.581899999999997,-3.9943499999999998,0,
1681,Dungavel Hill,27.100000000000001,Ma,510,1673,NS942305,NS 94286 30557,NS926314,286,224,no feature just E of fence junction,ground is about 10m E of trig point,,2001-10-28 00:00:00,,71 72,335,294284,630561,55.55724,-3.6775199999999999,0,
1682,Common Hill,27.100000000000001,Ma,488,1601,NS791307,NS 79191 30781,NS777319,316,172,no feature,summit ca 50m South of trig point,,2007-03-10 00:00:00,,71,335,279188,630785,55.55574,-3.9167900000000002,0,
1683,Middlefield Law,27.100000000000001,Ma,466,1529,NS681307,NS 68113 30731,NS683325,298,168,trig point: OS measurement,,,2001-10-28 00:00:00,,71,334,268110,630735,55.552419999999998,-4.0922700000000001,0,
1684,Blackside,27.100000000000001,sMa,Hu,434,1424,NS596308,,NS623322,288,146,,,,2001-10-28 00:00:00,,71,334,259600,630800,55.550669999999997,-4.2271400000000003,0,
1685,Blaeloch Hill,27.100000000000001,Ma,407,1335,NS243553,NS 24328 55316,NS240574,222,185,no feature,best guess of summit position,,2001-10-28 00:00:00,,63,341S   ,224324,655322,55.759259999999998,-4.8012800000000002,0,
1686,Corse Hill,27.100000000000001,Ma,CoU,376,1234,NS598464,NS 59841 46463,NS616367,203,173,trig point,,obvious summit,2001-10-28 00:00:00,,64,334,259838,646468,55.691369999999999,-4.2313000000000001,0,
1687,Brown Carrick Hill,27.100000000000001,Ma,287,942,NS285160,NS 28585 16031,NS314094,59,228,knoll,1m higher than trig point at NS 28360 15945 and 30cm higher than knoll 40m NE at NS 28620 16055,Abney level,2008-06-30 00:00:00,,70,326N,228580,616035,55.408189999999998,-4.7091099999999999,0,
1688,Merrick,27.199999999999999,Ma,C,D,CoH,CoA,CoU,843,2766,NX427855,NX 42761 85545,NY643669,138,705,trig point in shelter,,,2001-10-28 00:00:00,,77,318,242757,585548,55.139249999999997,-4.4683999999999999,0,
1689,Corserine,27.199999999999999,Ma,C,D,814,2671,NX497870,NX 49785 87064,NX467854,326,488,trig point,,,2001-10-28 00:00:00,,77,318,249781,587067,55.155070000000002,-4.3591100000000003,0,
1690,Carlin's Cairn,27.199999999999999,D,CTC,807,2648,NX497883,NX 49697 88362,NX497877,708,99,cairn,,,2003-01-15 00:00:00,,77,318,249693,588365,55.166699999999999,-4.3611800000000001,0,
1691,Kirriereoch Hill,27.199999999999999,D,CTC,sMa,xC,Hu,786,2579,NX420869,NX 42059 86906,NX425865,637,149,small cairn,probable summit. Cairns at NX 42005 86920 and NX 41945 87095 also contenders,,2008-06-30 00:00:00,,77,318,242055,586909,55.151250000000005,-4.4801599999999997,0,
1692,Shalloch on Minnoch,27.199999999999999,Ma,C,D,775,2543,NX407905,NX 40766 90562,NX413881,581,194,large cairn,,,2001-10-28 00:00:00,,77,318,240762,590565,55.183660000000003,-4.5024800000000003,0,
1693,Meikle Millyea,27.199999999999999,D,GTC,Hu,749,2457,NX516825,,NX502855,628,121,,,,2001-10-28 00:00:00,,77,318,251600,582500,55.114640000000001,-4.3282600000000002,0,
1694,Meikle Millyea (old GR),27.199999999999999,xDT,746,2448,NX518828,NX 51838 82900,,741,5,cairn,,,2007-03-10 00:00:00,,77,318,251835,582903,55.118299999999998,-4.3247400000000003,0,
1695,Milldown,27.199999999999999,D,GTC,738,2421,NX511839,NX 51135 83946,NX512833,648,90,cairn,,,2001-10-28 00:00:00,,77,318,251131,583949,55.127490000000002,-4.3363100000000001,0,
1696,Benyellary,27.199999999999999,DT,GTC,719,2359,NX414839,NX 41491 83904,NX417845,663,56,large cairn,,,2001-10-28 00:00:00,,77,318,241487,583907,55.124119999999998,-4.4873799999999999,0,
1697,Lamachan Hill,27.199999999999999,Ma,G,D,717,2352,NX435769,NX 43524 76908,NX449786,264,453,cairn - end of dry stane dyke,,,2001-10-28 00:00:00,,77,319,243520,576911,55.061950000000003,-4.4516799999999996,0,
1698,Millfire,27.199999999999999,DT,716,2349,NX508847,NX 50827 84774,NX508843,692,24,cairn,,,2001-10-28 00:00:00,,77,318,250823,584777,55.134830000000001,-4.3415699999999999,0,
1699,Cairnsmore of Fleet,27.199999999999999,Ma,G,D,711,2333,NX501670,NX 50120 67049,NX536741,189,522,cairn,trig point 35m NE at NX 50160 67075 is probably lower,,2001-10-28 00:00:00,,83,319,250116,567051,54.975470000000001,-4.3433299999999999,0,
1700,Tarfessock,27.199999999999999,D,GTC,697,2287,NX409891,NX 40907 89191,NX408898,628,69,cairn,,,2001-10-28 00:00:00,,77,318,240903,589194,55.171390000000002,-4.4995000000000003,0,
1701,Meaul,27.199999999999999,D,GTC,695,2280,NX500909,NX 50064 90977,NX497903,621,74,trig point,,,2001-10-28 00:00:00,,77,318,250060,590980,55.190289999999997,-4.3568100000000003,0,
1702,Mullwharchar,27.199999999999999,Ma,G,D,692,2270,NX453866,NX 45381 86627,NX454856,505,187,cairn,,,2007-03-10 00:00:00,,77,318,245377,586630,55.149790000000003,-4.4279200000000003,0,
1703,Larg Hill,27.199999999999999,D,GTG,676,2218,NX424757,,NX429762,604,72,,,,2001-10-28 00:00:00,,77,319,242400,575700,55.050750000000001,-4.4686000000000003,0,
1704,Curleywee,27.199999999999999,D,GTG,Hu,674,2211,NX454769,,NX450768,555,119,,,,2001-10-28 00:00:00,,77,319,245400,576900,55.062469999999998,-4.4223299999999997,0,
1705,Cairnsgarroch,27.199999999999999,D,GTC,Hu,659,2162,NX515913,NX 51559 91351,NX507912,554,105,cairn,,,2001-10-28 00:00:00,,77,318,251555,591354,55.194099999999999,-4.3335400000000002,0,
1706,Shalloch on Minnoch North Top [Caerloch Dhu],27.199999999999999,DT,GTC,659,2162,NX400920,NX 40038 92008,NX402913,628,31,tiny cairn,,,2001-10-28 00:00:00,,77,318,240034,592011,55.196399999999997,-4.5147199999999996,0,
1707,Millfore,27.199999999999999,Ma,G,D,657,2156,NX477754,NX 47797 75446,NX458761,407,250,cairn,trig point is 25m NE at NX 47815 75460 and is lower,,2008-06-30 00:00:00,,77,319,247793,575449,55.050159999999998,-4.3840599999999998,0,
1708,Knee of Cairnsmore,27.199999999999999,DT,GTG,657,2156,NX509653,NX 50951 65393,,619,38,cairn,note position of cairn corresponds to GR in 1990 Munros Tables.  In 1999 tables summit is NX509656,,2008-06-30 00:00:00,,83,319,250947,565395,54.960850000000001,-4.3295000000000003,0,
1709,Craignaw,27.199999999999999,Ma,G,D,645,2116,NX459833,NX 45925 83331,NX454843,494,151,cairn on top of large boulder,,,2001-10-28 00:00:00,,77,318,245921,583334,55.120370000000001,-4.4176000000000002,0,
1710,Coran of Portmark,27.199999999999999,D,GTC,623,2044,NX509936,NX 50932 93667,NX502922,562,61,cairn,,,2001-10-28 00:00:00,,77,318,250928,593670,55.214709999999997,-4.3446100000000003,0,
1711,Tarfessock South Top,27.199999999999999,DT,620,2034,NX413886,NX 41361 88629,NX412888,598,22,small cairn,,,2001-10-28 00:00:00,,77,318,241357,588632,55.166490000000003,-4.4920600000000004,0,
1712,Dungeon Hill,27.199999999999999,D,GTG,Hu,620,2034,NX460850,NX 46046 85076,NX442846,505,115,cairn,,,2001-10-28 00:00:00,,77,318,246042,585079,55.13608,-4.4166600000000003,0,
1713,Millfore SW Top,27.199999999999999,xDT,620,2034,NX472751,,,609,11,,,,2001-10-28 00:00:00,,77,319,247200,575100,55.046869999999998,-4.3932099999999998,0,
1714,Bow,27.199999999999999,DT,GTC,613,2011,NX508928,NX 50810 92821,NX508932,575,38,cairn,,,2001-10-28 00:00:00,,77,318,250806,592824,55.207070000000002,-4.3460700000000001,0,
1715,Bow SW Top,27.199999999999999,xDT,612,2008,NX505925,NX 50554 92533,,607,5,rock,no cairn,,2001-10-28 00:00:00,,77,318,250550,592536,55.204410000000003,-4.3499400000000001,0,
1716,Meikle Mulltaggart,27.199999999999999,DT,GTG,612,2008,NX512678,,NX508675,559,53,,,,2001-10-28 00:00:00,,83,319,251200,567800,54.982529999999997,-4.3268599999999999,0,
1717,Bow - Middle Top,27.199999999999999,xDT,610,2001,NX507927,NX 50707 92715,,605,5,rock,no cairn,,2001-10-28 00:00:00,,77,318,250703,592718,55.206090000000003,-4.3476400000000002,0,
1718,Craigenreoch,27.199999999999999,Ma,565,1854,NX335910,NX 33519 91078,NX346926,389,176,trig point,,Abney level,2001-10-28 00:00:00,,76,317 318  ,233515,591081,55.185899999999997,-4.6164800000000001,0,
1719,Craiglee,27.199999999999999,Ma,531,1742,NX461801,NX 46165 80134,NX455813,334,197,trig point: OS measurement,,,2001-10-28 00:00:00,,77,318 319  ,246161,580137,55.091740000000001,-4.4121100000000002,0,
1720,Craiglee,27.199999999999999,Ma,523,1716,NX470962,NX 47078 96245,NX420959,323,200,pointed rock 3m from trig point,trig point has no benchmark number,Abney level,2001-10-28 00:00:00,,77,318,247074,596248,55.236669999999997,-4.4065200000000004,0,
1721,Cairnsmore [Black Craig of Dee],27.199999999999999,Ma,493,1617,NX583757,NX 58386 75780,NX574770,198,295,trig point by large pile of stones,,,2003-01-15 00:00:00,,77,319,258383,575783,55.056289999999997,-4.21861,0,
1722,Craignell,27.199999999999999,Ma,477,1565,NX509751,,NX500756,246,231,,,,2001-10-28 00:00:00,,77,319,250900,575100,55.047989999999999,-4.33535,0,
1723,Fell of Fleet,27.199999999999999,Ma,470,1542,NX566707,NX 56626 70697,NX542678,222,248,cairn,,,2008-11-10 00:00:00,,77,319,256623,570699,55.01014,-4.2435900000000002,0,
1724,Cairnharrow,27.199999999999999,Ma,456,1496,NX533560,NX 53339 56086,NX544624,153,303,trig point: OS measurement,,,2007-03-10 00:00:00,,83,312,253336,556088,54.877989999999997,-4.2874800000000004,0,
1725,Beneraird,27.199999999999999,Ma,439,1440,NX135785,NX 13548 78512,NX281765,132,307,trig point,,obvious summit,2001-10-28 00:00:00,,76,317,213543,578515,55.066000000000003,-4.9214799999999999,0,
1726,Garleffin Fell,27.199999999999999,sMa,Hu,431,1414,NX349988,,NX385972,283,148,,,,2001-10-28 00:00:00,,76,318 326S  ,234900,598800,55.255679999999998,-4.5993300000000001,0,
1727,Shaw Hill,27.199999999999999,sMa,Hu,383,1257,NX590718,,NX582712,237,146,,,,2001-10-28 00:00:00,,77,319,259000,571800,55.020719999999997,-4.2070400000000001,0,
1728,Pibble Hill,27.199999999999999,Ma,383,1257,NX533605,NX 53384 60511,NX528572,224,159,cairn,,,2001-10-28 00:00:00,,83,312,253381,560513,54.917729999999999,-4.28904,0,
1729,Bengray,27.199999999999999,Ma,366,1201,NX630598,NX 63060 59815,NX599670,132,234,grassy mound,,,2007-03-10 00:00:00,,83,312,263057,559817,54.914230000000003,-4.1378599999999999,0,
1730,White Top of Culreoch,27.199999999999999,Ma,344,1129,NX600633,NX 60063 63375,NX615628,187,157,small cairn,,,2001-10-28 00:00:00,,83,319,260060,563377,54.945369999999997,-4.1863099999999998,0,
1731,Ailsa Craig,27.199999999999999,Ma,340,1115,NX019998,NX 01917 99825,Sea,0,340,trig point: OS measurement,,,2003-01-15 00:00:00,,76,317,201912,599829,55.252740000000003,-5.1182400000000001,0,
1732,Carlock Hill,27.199999999999999,sMa,Hu,323,1060,NX085772,NX 08571 77229,NX093777,175,148,wall junction 12 m S of memorial stone,,,2001-10-28 00:00:00,,76,317,208566,577232,55.052590000000002,-4.9984400000000004,0,
1733,Grey Hill,27.199999999999999,Ma,297,974,NX164927,NX 16473 92792,NX227959,143,154,trig point,,obvious summit,2003-01-15 00:00:00,,76,317,216468,592795,55.195250000000001,-4.88497,0,
1734,Troweir Hill,27.199999999999999,Ma,296,971,NX211960,NX 21133 96020,NX180928,145,151,cairn,note 1:50000 map shows equal spot height at NX 21235 97130 (grassy knoll),,2008-06-30 00:00:00,potential twin at Saugh Hill NX212961 (296m on 1:50000 map),76,317 326S  ,221128,596023,55.225929999999998,-4.8139000000000003,0,
1735,Airie Hill,27.199999999999999,sMa,Hu,291,955,NX621685,,NX623674,151,140,,,,2001-10-28 00:00:00,,83,319 320  ,262100,568500,54.991959999999999,-4.157,0,
1736,Knockdolian,27.199999999999999,Ma,265,869,NX113848,NX 11334 84804,NX114857,64,201,trig point,,obvious summit,2001-10-28 00:00:00,,76,317,211329,584807,55.121630000000003,-4.9602700000000004,0,
1737,Cairn Pat,27.199999999999999,Ma,182,597,NX044563,NX 04433 56351,NX081578,19,163,trig point,,obvious summit,2001-10-28 00:00:00,,82,309N   ,204428,556353,54.863630000000001,-5.0488900000000001,0,
1738,Inshanks Fell,27.199999999999999,sMa,Hu,164,538,NX114355,NX 11405 35523,NX097412,18,146,trig point: OS measurement,,,2001-10-28 00:00:00,Alternative summit Cairn Fell at NX103361,82,309S   ,211400,535524,54.679380000000002,-4.9268799999999997,0,
1739,Cairnsmore of Carsphairn,27.300000000000001,Ma,C,D,797,2615,NX594979,NX 59467 97991,NX512988,215,582,large cairn,trig point 20m W at NX 59445 97990 about as high,,2001-10-28 00:00:00,,77,328S   ,259464,597994,55.256039999999999,-4.21272,0,
1740,Green Lowther,27.300000000000001,Ma,G,D,732,2402,NS900120,NS 90037 12026,NS994154,308,424,trig point: OS measurement,,,2001-10-28 00:00:00,,71 78,329,290035,612030,55.389859999999999,-3.7375099999999999,0,
1741,Lowther Hill,27.300000000000001,D,GTG,725,2379,NS890107,,NS895112,687,38,,,,2001-10-28 00:00:00,,71 78,329,289000,610700,55.377719999999997,-3.7533500000000002,0,
1742,Beninner,27.300000000000001,DT,GTC,710,2329,NX605971,,NX601974,643,67,,,,2001-10-28 00:00:00,,77,328S   ,260500,597100,55.248330000000003,-4.19604,0,
1743,Blackcraig Hill,27.300000000000001,Ma,G,D,CoU,700,2297,NS647064,NS 64770 06408,NX608982,465,235,cairn,trig point 50m NW at NS 64740 06450 probably slightly lower,,2001-10-28 00:00:00,,71 77,328S   ,264767,606411,55.333100000000002,-4.1334,0,
1744,Windy Standard,27.300000000000001,Ma,G,D,698,2290,NS620014,NS 62016 01464,NS633015,486,212,trig point,,,2001-10-28 00:00:00,,77,328S   ,262013,601467,55.287939999999999,-4.1743499999999996,0,
1745,Queensberry,27.300000000000001,Ma,G,D,697,2287,NX989997,NX 98909 99744,NS914083,334,363,cairn,,,2001-10-28 00:00:00,,78,321 329  ,298907,599747,55.28145,-3.5930800000000001,0,
1746,Ballencleuch Law,27.300000000000001,Ma,G,D,689,2260,NS935049,NS 93562 04967,NS982018,485,204,two stones with tied fence posts,,,2001-10-28 00:00:00,,78,329,293560,604970,55.327240000000003,-3.6791999999999998,0,
1747,Rodger Law,27.300000000000001,DT,GTG,688,2257,NS945058,NS 94543 05796,NS940054,646,42,trig point,,,2001-10-28 00:00:00,,71 78,329,294541,605799,55.334899999999998,-3.6640600000000001,0,
1748,Peden Head,27.300000000000001,xDT,686,2251,NS906124,,,668,18,,,,2001-10-28 00:00:00,,71 78,329,290600,612400,55.393349999999998,-3.72878,0,
1749,Blacklorg Hill,27.300000000000001,D,sMa,sG,GTG,Hu,681,2234,NS653042,,NS649055,532,149,,,,2001-10-28 00:00:00,,77,328S   ,265300,604200,55.313420000000001,-4.12399,0,
1750,Dun Law,27.300000000000001,D,GTG,Hu,677,2221,NS916136,,NS912134,572,105,,,,2001-10-28 00:00:00,,71 78,329,291600,613600,55.404350000000001,-3.71346,0,
1751,Wedder Law,27.300000000000001,D,GTG,Hu,672,2205,NS938025,,NS930032,535,137,,,,2001-10-28 00:00:00,,78,329,293800,602500,55.305129999999998,-3.6745199999999998,0,
1752,Gana Hill,27.300000000000001,D,GTG,Hu,668,2192,NS954010,,NS941017,551,117,,,,2001-10-28 00:00:00,,78,329,295400,601000,55.292000000000002,-3.6487699999999998,0,
1753,Dungrain Law,27.300000000000001,xDT,669,2195,NS911130,,NS909128,649,20,,,,2003-01-15 00:00:00,,71 78,329,291100,613000,55.398850000000003,-3.72112,0,
1754,Scaw'd Law,27.300000000000001,D,GTG,663,2175,NS922035,,NS928043,605,58,,,,2001-10-28 00:00:00,,78,329,292200,603500,55.313760000000002,-3.7000999999999999,0,
1755,Shiel Dod,27.300000000000001,xDT,668,2192,NS947032,,NS942028,641,27,,,,2003-01-15 00:00:00,,78,329,294700,603200,55.311610000000002,-3.6606100000000001,0,
1756,Moorbrock Hill,27.300000000000001,D,GTG,Hu,650,2133,NX620983,,NX613992,537,113,,,,2001-10-28 00:00:00,,77,328S   ,262000,598300,55.259529999999998,-4.1730499999999999,0,
1757,Comb Law,27.300000000000001,D,GTG,645,2116,NS943073,,NS938067,586,59,,,,2001-10-28 00:00:00,,71 78,329,294300,607300,55.348350000000003,-3.6684600000000001,0,
1758,Meikledodd Hill,27.300000000000001,DT,GTG,643,2110,NS660027,NS 66097 02754,NS657036,588,55,no feature; ground 30m E of bend in fence,,Abney level,2001-10-28 00:00:00,,77,328S   ,266094,602757,55.300649999999997,-4.1107500000000003,0,
1759,Alhang,27.300000000000001,D,GTG,642,2106,NS642010,NS 64229 01026,NS654025,552,90,a few stones (and ground to 5m N),ground 150m SW is 2m lower,Abney level,2001-10-28 00:00:00,,77,328S   ,264226,601029,55.284619999999997,-4.1393199999999997,0,
